Left Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Right Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
52067,-306.067017,-443.977844,0,0,0,0,0,nan,nan,0,0,0
52068,-303.869751,-443.428528,0,0,0,0,0,nan,nan,nan,nan,nan
52069,-307.714966,-443.977844,0,0,0,0,0,nan,nan,nan,nan,nan
52070,-306.616333,-442.329895,0,0,0,0,0,nan,nan,nan,nan,nan
52071,-307.165649,-440.132629,0,0,0,0,0,nan,nan,nan,nan,nan
52072,-305.5177,-439.033997,0,0,0,0,0,nan,nan,nan,nan,nan
52073,-306.067017,-439.583313,0,0,0,0,0,nan,nan,nan,nan,nan
52074,-309.362915,-441.231262,0,0,0,0,0,nan,nan,nan,nan,nan
52075,-308.813599,-439.583313,0,0,0,0,0,nan,nan,nan,nan,nan
52076,-308.813599,-439.033997,0,0,0,0,0,nan,nan,nan,nan,nan
52077,-310.461548,-439.033997,0,0,0,0,0,nan,nan,nan,nan,nan
52078,-309.912231,-436.287415,0,0,0,0,0,nan,nan,nan,nan,nan
52079,-313.757446,-435.738098,0,0,0,0,0,nan,nan,nan,nan,nan
52080,-314.306763,-437.935364,0,0,0,0,0,nan,nan,nan,nan,nan
52081,-313.20813,-437.386047,0,0,0,0,0,nan,nan,nan,nan,nan
52082,-312.109497,-435.188782,0,0,0,0,0,nan,nan,nan,nan,nan
52083,-311.560181,-435.188782,0,0,0,0,0,nan,nan,nan,nan,nan
52084,-313.20813,-436.287415,0,0,0,0,0,nan,nan,nan,nan,nan
52085,-311.010864,-432.4422,0,0,0,0,0,nan,nan,nan,nan,nan
52086,-314.856079,-433.540833,0,0,0,0,0,nan,nan,nan,nan,nan
52087,-313.757446,-432.4422,0,0,0,0,0,nan,nan,nan,nan,nan
52088,-312.658813,-431.343567,0,0,0,0,0,nan,nan,nan,nan,nan
52089,-315.405396,-432.991516,0,0,0,0,0,nan,nan,nan,nan,nan
52090,-316.504028,-432.4422,0,0,0,0,0,nan,nan,nan,nan,nan
52091,-315.405396,-433.540833,0,0,0,0,0,nan,nan,nan,nan,nan
52092,-315.405396,-430.79425,0,0,0,0,0,nan,nan,nan,nan,nan
52093,-316.504028,-430.79425,0,0,0,0,0,nan,nan,nan,nan,nan
52094,-314.856079,-432.991516,0,0,0,0,0,nan,nan,nan,nan,nan
52095,-315.954712,-431.343567,0,0,0,0,0,nan,nan,nan,nan,nan
52096,-317.053345,-431.892883,0,0,0,0,0,nan,nan,nan,nan,nan
52097,-317.053345,-428.596985,0,0,0,0,0,nan,nan,nan,nan,nan
52098,-314.856079,-430.244934,0,0,0,0,0,nan,nan,nan,nan,nan
52099,-317.053345,-430.244934,0,0,0,0,0,nan,nan,nan,nan,nan
52100,-318.701294,-431.892883,0,0,0,0,0,nan,nan,nan,nan,nan
52101,-317.602661,-430.244934,0,0,0,0,0,nan,nan,nan,nan,nan
52102,-318.701294,-428.596985,0,0,0,0,0,nan,nan,nan,nan,nan
52103,-317.053345,-428.596985,0,0,0,0,0,nan,nan,nan,nan,nan
52104,-316.504028,-429.146301,0,0,0,0,0,nan,nan,nan,nan,nan
52105,-317.602661,-429.146301,0,0,0,0,0,nan,nan,nan,nan,nan
52106,-318.701294,-430.244934,0,0,0,0,0,nan,nan,nan,nan,nan
52107,-313.20813,-428.047668,0,0,0,0,0,nan,nan,nan,nan,nan
52108,-320.349243,-427.498352,0,0,0,0,0,nan,nan,nan,nan,nan
52109,-319.799927,-426.949036,0,0,0,0,0,nan,nan,nan,nan,nan
52110,-320.349243,-430.244934,0,0,0,0,0,nan,nan,nan,nan,nan
52111,-315.954712,-427.498352,0,0,0,0,0,nan,nan,nan,nan,nan
52112,-321.997192,-426.949036,0,0,0,0,0,nan,nan,0,0,0
52113,-319.25061,-426.399719,0,0,0,0,0,nan,nan,nan,nan,nan
52114,-313.757446,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52115,-317.602661,-426.399719,0,0,0,0,0,nan,nan,nan,nan,nan
52116,-321.997192,-427.498352,0,0,0,0,0,nan,nan,nan,nan,nan
52117,-319.799927,-426.949036,0,0,0,0,0,nan,nan,nan,nan,nan
52118,-316.504028,-427.498352,0,0,0,0,0,nan,nan,nan,nan,nan
52119,-324.743774,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52120,-322.546509,-425.301086,0,0,0,0,0,nan,nan,nan,nan,nan
52121,-324.194458,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52122,-324.743774,-425.301086,0,0,0,0,0,nan,nan,nan,nan,nan
52123,-319.25061,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52124,-317.602661,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52125,-320.89856,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52126,-320.89856,-423.653137,0,0,0,0,0,nan,nan,nan,nan,nan
52127,-323.645142,-422.005188,0,0,0,0,0,nan,nan,nan,nan,nan
52128,-320.89856,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52129,-327.490356,-423.653137,0,0,0,0,0,nan,nan,nan,nan,nan
52130,-328.039673,-424.202454,0,0,0,0,0,nan,nan,0,0,0
52131,-323.645142,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52132,-319.25061,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52133,-319.799927,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52134,-319.25061,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52135,-321.447876,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52136,-316.504028,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52137,-332.983521,-424.75177,0,0,0,0,0,nan,nan,nan,nan,nan
52138,-329.138306,-424.202454,0,0,0,0,0,nan,nan,nan,nan,nan
52139,-321.997192,-422.005188,0,0,0,0,0,nan,nan,nan,nan,nan
52140,-320.349243,-423.103821,0,0,0,0,0,nan,nan,nan,nan,nan
52141,-319.799927,-422.554504,0,0,0,0,0,nan,nan,nan,nan,nan
52142,-334.63147,-422.005188,0,0,0,0,0,nan,nan,nan,nan,nan
52143,-324.194458,-420.906555,0,0,0,0,0,nan,nan,nan,nan,nan
52144,-326.94104,-420.906555,0,0,0,0,0,nan,nan,0,0,0
52145,-326.94104,-419.258606,0,0,0,0,0,nan,nan,nan,nan,nan
52146,-328.039673,-420.906555,0,0,0,0,0,nan,nan,nan,nan,nan
52147,-329.687622,-420.906555,0,0,0,0,0,nan,nan,nan,nan,nan
52148,-336.828735,-419.258606,0,0,0,0,0,nan,nan,nan,nan,nan
52149,-331.884888,-417.06134,0,0,0,0,0,nan,nan,nan,nan,nan
52150,-326.391724,-416.512024,0,0,0,0,0,nan,nan,nan,nan,nan
52151,-325.293091,-415.962708,0,0,0,0,0,nan,nan,nan,nan,nan
52152,-331.335571,-415.962708,0,0,0,0,0,nan,nan,nan,nan,nan
52153,-336.828735,-412.117493,0,0,0,0,0,nan,nan,nan,nan,nan
52154,-344.519165,-404.427063,0,0,0,0,0,nan,nan,nan,nan,nan
52155,-350.012329,-398.384583,0,0,0,0,0,nan,nan,nan,nan,nan
52156,-356.604126,-392.342102,0,0,0,0,0,nan,nan,nan,nan,nan
52157,-368.139771,-384.102356,0,0,0,0,0,nan,nan,nan,nan,nan
52158,-369.238403,-376.411926,0,0,0,0,0,nan,nan,nan,nan,nan
52159,-385.717896,-369.820129,0,0,0,0,0,nan,nan,nan,nan,nan
52160,-379.675415,-361.031067,0,0,0,0,0,nan,nan,0,0,0
52161,-401.098755,-353.340637,0,0,0,0,0,nan,nan,nan,nan,nan
52162,-396.704224,-348.946106,0,0,0,0,0,nan,nan,nan,nan,nan
52163,-404.394653,-342.354309,0,0,0,0,0,nan,nan,nan,nan,nan
52164,-410.98645,-337.959778,0,0,0,0,0,nan,nan,nan,nan,nan
52165,-413.733032,-331.367981,0,0,0,0,0,nan,nan,nan,nan,nan
52166,-415.930298,-328.072083,0,0,0,0,0,nan,nan,nan,nan,nan
52167,-420.324829,-324.776184,0,0,0,0,0,nan,nan,nan,nan,nan
52168,-422.522095,-319.28302,0,0,0,0,0,nan,nan,nan,nan,nan
52169,-419.775513,-319.832336,0,0,0,0,0,nan,nan,nan,nan,nan
52170,-425.268677,-319.28302,0,0,0,0,0,nan,nan,nan,nan,nan
52171,-428.015259,-317.635071,0,0,0,0,0,nan,nan,nan,nan,nan
52172,-429.113892,-318.184387,0,0,0,0,0,nan,nan,nan,nan,nan
52173,-425.817993,-318.733704,0,0,0,0,0,nan,nan,nan,nan,nan
52174,-425.268677,-320.381653,0,0,0,0,0,nan,nan,nan,nan,nan
52175,-423.071411,-320.930969,0,0,0,0,0,nan,nan,nan,nan,nan
52176,-421.972778,-322.578918,0,0,0,0,0,nan,nan,nan,nan,nan
52177,-418.67688,-326.424133,0,0,0,0,0,nan,nan,0,0,0
52178,-414.282349,-326.424133,0,0,0,0,0,nan,nan,nan,nan,nan
52179,-414.831665,-328.072083,0,0,0,0,0,nan,nan,nan,nan,nan
52180,-409.887817,-330.818665,0,0,0,0,0,nan,nan,nan,nan,nan
52181,-405.493286,-331.917297,0,0,0,0,0,nan,nan,nan,nan,nan
52182,-403.296021,-333.565247,0,0,0,0,0,nan,nan,nan,nan,nan
52183,-399.450806,-340.70636,0,0,0,0,0,nan,nan,nan,nan,nan
52184,-398.901489,-338.509094,0,0,0,0,0,nan,nan,nan,nan,nan
52185,-394.506958,-340.70636,0,0,0,0,0,nan,nan,nan,nan,nan
52186,-392.309692,-344.551575,0,0,0,0,0,nan,nan,nan,nan,nan
52187,-386.816528,-347.847473,0,0,0,0,0,nan,nan,nan,nan,nan
52188,-382.421997,-352.791321,0,0,0,0,0,nan,nan,nan,nan,nan
52189,-380.774048,-356.087219,0,0,0,0,0,nan,nan,nan,nan,nan
52190,-378.576782,-361.031067,0,0,0,0,0,nan,nan,0,0,0
52191,-375.8302,-367.622864,0,0,0,0,0,nan,nan,nan,nan,nan
52192,-369.238403,-370.369446,0,0,0,0,0,nan,nan,nan,nan,nan
52193,-367.590454,-375.86261,0,0,0,0,0,nan,nan,nan,nan,nan
52194,-363.745239,-379.158508,0,0,0,0,0,nan,nan,nan,nan,nan
52195,-353.308228,-385.200989,0,0,0,0,0,nan,nan,nan,nan,nan
52196,-350.561646,-387.947571,0,0,0,0,0,nan,nan,nan,nan,nan
52197,-345.068481,-392.342102,0,0,0,0,0,nan,nan,nan,nan,nan
52198,-339.575317,-398.384583,0,0,0,0,0,nan,nan,nan,nan,nan
52199,-333.532837,-404.427063,0,0,0,0,0,nan,nan,nan,nan,nan
52200,-329.138306,-410.469543,0,0,0,0,0,nan,nan,nan,nan,nan
52201,-327.490356,-417.06134,0,0,0,0,0,nan,nan,nan,nan,nan
52202,-320.89856,-421.455872,0,0,0,0,0,nan,nan,nan,nan,nan
52203,-315.405396,-426.399719,0,0,0,0,0,nan,nan,nan,nan,nan
52204,-309.362915,-429.146301,0,0,0,0,0,nan,nan,nan,nan,nan
52205,-304.419067,-437.386047,0,0,0,0,0,nan,nan,nan,nan,nan
52206,-297.827271,-442.329895,0,0,0,0,0,nan,nan,0,0,0
52207,-292.334106,-451.668274,0,0,0,0,0,nan,nan,nan,nan,nan
52208,-286.840942,-457.161438,0,0,0,0,0,nan,nan,nan,nan,nan
52209,-278.05188,-464.302551,0,0,0,0,0,nan,nan,nan,nan,nan
52210,-273.108032,-473.091614,0,0,0,0,0,nan,nan,nan,nan,nan
52211,-268.713501,-482.979309,0,0,0,0,0,nan,nan,nan,nan,nan
52212,-258.825806,-490.669739,0,0,0,0,0,nan,nan,nan,nan,nan
52213,-253.881973,-501.10675,0,0,0,0,0,nan,nan,nan,nan,nan
52214,-240.149063,-512.642395,0,0,0,0,0,nan,nan,nan,nan,nan
52215,-230.810684,-523.079407,0,0,0,0,0,nan,nan,nan,nan,nan
52216,-220.922989,-536.263,0,0,0,0,0,nan,nan,nan,nan,nan
52217,-208.838028,-548.347961,0,0,0,0,0,nan,nan,nan,nan,nan
52218,-197.302383,-563.179504,0,0,0,0,0,nan,nan,nan,nan,nan
52219,-185.766739,-576.912415,0,0,0,0,0,nan,nan,nan,nan,nan
52220,-170.935196,-590.096008,0,0,0,0,0,nan,nan,nan,nan,nan
52221,-156.652969,-606.5755,0,0,0,0,0,nan,nan,nan,nan,nan
52222,-140.173477,-623.604309,0,0,0,0,0,nan,nan,nan,nan,nan
52223,-128.637833,-639.534485,0,0,0,0,0,nan,nan,-1,0,0
52224,-114.355598,-656.563293,0,0,0,0,0,nan,nan,nan,nan,nan
52225,-99.524055,-672.493469,0,0,0,0,0,nan,nan,nan,nan,nan
52226,-81.396614,-683.479797,0,0,0,0,0,nan,nan,nan,nan,nan
52227,-64.367805,-695.015442,0,0,0,0,0,nan,nan,nan,nan,nan
52228,-53.381477,-707.649719,0,0,0,0,0,nan,nan,nan,nan,nan
52229,-35.803352,-721.931946,0,0,0,0,0,nan,nan,nan,nan,nan
52230,-23.718393,-733.46759,0,0,1,0,0,nan,nan,nan,nan,nan
52231,0.0,-742.805969,0,0,0,0,0,nan,nan,nan,nan,nan
52232,0.0,-751.045715,0,0,0,0,0,nan,nan,nan,nan,nan
52233,0.0,-757.088196,0,0,0,0,0,nan,nan,nan,nan,nan
52234,0.0,-763.130676,0,0,0,0,0,nan,nan,nan,nan,nan
52235,0.0,-769.173157,0,0,0,0,0,nan,nan,nan,nan,nan
52236,0.0,-769.722473,0,0,0,0,0,nan,nan,-2,0,0
52237,0.0,-768.074524,0,0,0,0,0,nan,nan,nan,nan,nan
52238,0.0,-764.229309,0,0,0,0,0,nan,nan,nan,nan,nan
52239,0.0,-759.834778,0,0,0,0,0,nan,nan,nan,nan,nan
52240,0.0,-754.89093,0,0,0,0,0,nan,nan,nan,nan,nan
52241,0.0,-748.299133,0,0,0,0,0,nan,nan,nan,nan,nan
52242,0.0,-744.453918,0,0,0,0,0,nan,nan,nan,nan,nan
52243,0.0,-739.510071,0,0,0,0,0,nan,nan,nan,nan,nan
52244,0.0,-737.312805,0,0,0,0,0,nan,nan,nan,nan,nan
52245,0.0,-732.918274,0,0,0,0,0,nan,nan,nan,nan,nan
52246,0.0,-730.171692,0,0,0,0,0,nan,nan,nan,nan,nan
52247,0.0,-725.777161,0,0,0,0,0,nan,nan,nan,nan,nan
52248,0.0,-721.382629,0,0,0,0,0,nan,nan,nan,nan,nan
52249,0.0,-718.636047,0,0,0,0,0,nan,nan,nan,nan,nan
52250,0.0,-716.988098,0,0,0,0,0,nan,nan,nan,nan,nan
52251,0.0,-716.438782,0,0,0,0,0,nan,nan,nan,nan,nan
52252,0.0,-717.537415,0,0,0,0,0,nan,nan,nan,nan,nan
52253,0.0,-719.73468,0,0,0,0,0,nan,nan,nan,nan,nan
52254,0.0,-721.382629,0,0,0,0,0,50,0,30,0,0
52255,0.0,-719.185364,0,0,0,0,0,nan,nan,nan,nan,nan
52256,0.0,-718.086731,0,0,0,0,0,nan,nan,nan,nan,nan
52257,0.0,-716.988098,0,0,0,0,0,nan,nan,nan,nan,nan
52258,0.0,-717.537415,0,0,0,0,0,nan,nan,nan,nan,nan
52259,0.0,-716.988098,0,0,0,0,0,nan,nan,nan,nan,nan
52260,0.0,-720.283997,0,0,0,0,0,nan,nan,nan,nan,nan
52261,0.0,-720.833313,0,0,0,0,0,nan,nan,nan,nan,nan
52262,0.0,-722.481262,0,0,0,0,0,nan,nan,nan,nan,nan
52263,0.0,-723.030579,0,0,0,0,0,nan,nan,nan,nan,nan
52264,0.0,-721.931946,0,0,0,0,0,nan,nan,nan,nan,nan
52265,0.0,-720.283997,0,0,0,0,0,nan,nan,nan,nan,nan
52266,0.0,-718.636047,0,0,0,0,0,nan,nan,nan,nan,nan
52267,0.0,-716.988098,0,0,0,0,0,nan,nan,nan,nan,nan
52268,0.0,-719.185364,0,0,0,0,0,nan,nan,nan,nan,nan
52269,0.0,-719.185364,0,0,0,0,0,nan,nan,nan,nan,nan
52270,0.0,-720.833313,0,0,0,0,0,nan,nan,nan,nan,nan
52271,0.0,-723.579895,0,0,0,0,0,nan,nan,nan,nan,nan
52272,0.0,-726.875793,0,0,0,0,0,nan,nan,46,0,0
52273,0.0,-729.073059,0,0,0,0,0,nan,nan,nan,nan,nan
52274,0.0,-727.974426,0,0,0,0,0,nan,nan,nan,nan,nan
52275,0.0,-728.523743,0,0,0,0,0,nan,nan,nan,nan,nan
52276,0.0,-728.523743,0,0,0,0,0,nan,nan,nan,nan,nan
52277,0.0,-729.073059,0,0,0,0,0,nan,nan,nan,nan,nan
52278,0.0,-730.171692,0,0,0,0,0,nan,nan,nan,nan,nan
52279,0.0,-730.721008,0,0,0,0,0,nan,nan,nan,nan,nan
52280,0.0,-731.819641,0,0,0,0,0,nan,nan,nan,nan,nan
52281,0.0,-731.819641,0,0,0,0,0,nan,nan,nan,nan,nan
52282,0.0,-734.016907,0,0,0,0,0,nan,nan,nan,nan,nan
52283,0.0,-735.11554,0,0,0,0,0,nan,nan,nan,nan,nan
52284,0.0,-734.566223,0,0,0,0,0,nan,nan,nan,nan,nan
52285,0.0,-731.270325,0,0,0,0,0,nan,nan,nan,nan,nan
52286,-30.31019,-726.326477,1,0,0,0,0,nan,nan,48,0,0
52287,-46.78968,-715.889465,0,0,0,0,0,nan,nan,nan,nan,nan
52288,-67.114388,-697.212708,0,0,0,0,0,nan,nan,nan,nan,nan
52289,-106.665169,-666.450989,0,0,0,0,0,nan,nan,nan,nan,nan
52290,-170.38588,-627.99884,0,0,0,0,0,nan,nan,nan,nan,nan
52291,-236.303848,-580.208313,0,0,0,0,0,nan,nan,nan,nan,nan
52292,-290.686157,-527.473938,0,0,0,0,0,nan,nan,nan,nan,nan
52293,-336.828735,-465.9505,0,0,0,0,0,nan,nan,nan,nan,nan
52294,-387.915161,-403.877747,0,0,0,0,0,nan,nan,nan,nan,nan
52295,-435.705688,-346.199524,0,0,0,0,0,nan,nan,nan,nan,nan
52296,-477.453735,-288.521301,0,0,0,0,0,nan,nan,nan,nan,nan
52297,-513.159302,-231.392395,0,0,0,0,0,nan,nan,nan,nan,nan
52298,-548.864868,-177.559387,0,0,0,0,0,nan,nan,nan,nan,nan
52299,-590.612915,-130.318176,0,0,0,0,0,nan,nan,nan,nan,nan
52300,-630.713013,-89.119446,0,0,0,0,0,nan,nan,nan,nan,nan
52301,-668.066528,-53.413879,0,0,0,0,0,nan,nan,nan,nan,nan
52302,-698.828247,-31.441223,0,0,0,0,0,nan,nan,45,0,0
52303,-732.885864,0.0,0,0,0,1,0,nan,nan,nan,nan,nan
52304,-760.901001,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52305,-779.577759,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52306,-792.761353,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52307,-804.296997,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52308,-803.198364,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52309,-800.451782,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52310,-793.310669,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52311,-785.070923,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52312,-776.831177,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52313,-769.140747,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52314,-757.055786,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52315,-749.365356,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52316,-741.674927,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52317,-735.08313,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52318,-729.040649,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52319,-721.899536,0.0,0,0,0,0,0,nan,nan,48,-3,0
52320,-719.152954,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52321,-716.406372,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52322,-715.307739,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52323,-715.857056,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52324,-721.35022,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52325,-723.547485,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52326,-727.942017,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52327,-730.139282,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52328,-734.533813,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52329,-738.928345,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52330,-739.477661,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52331,-739.477661,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52332,-736.181763,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52333,-735.08313,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52334,-737.829712,0.0,0,0,0,0,0,50,50,49,7,0
52335,-733.435181,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52336,-731.237915,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52337,-731.787231,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52338,-735.08313,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52339,-734.533813,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52340,-737.829712,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52341,-742.77356,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52342,-747.168091,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52343,-746.618774,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52344,-744.970825,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52345,-742.77356,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52346,-738.379028,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52347,-733.984497,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52348,-728.491333,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52349,-733.435181,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52350,-733.435181,0.0,0,0,0,0,0,nan,nan,50,41,0
52351,-732.885864,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52352,-724.096802,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
52353,-714.209106,-27.596008,0,0,0,0,0,nan,nan,nan,nan,nan
52354,-703.772095,-41.878235,0,1,0,0,0,nan,nan,nan,nan,nan
52355,-675.207642,-67.14679,0,0,0,0,0,nan,nan,nan,nan,nan
52356,-648.840454,-103.401672,0,0,0,0,0,nan,nan,nan,nan,nan
52357,-610.937622,-172.61554,0,0,0,0,0,nan,nan,nan,nan,nan
52358,-569.738892,-268.196594,0,0,0,0,0,nan,nan,nan,nan,nan
52359,-507.666138,-368.721497,0,0,0,0,0,nan,nan,nan,nan,nan
52360,-439.001587,-446.724426,0,0,0,0,0,nan,nan,nan,nan,nan
52361,-359.900024,-497.810852,0,0,0,0,0,nan,nan,nan,nan,nan
52362,-279.699829,-531.319153,0,0,0,0,0,nan,nan,nan,nan,nan
52363,-203.89418,-559.883606,0,0,0,0,0,nan,nan,nan,nan,nan
52364,-138.525528,-587.898743,0,0,0,0,0,nan,nan,nan,nan,nan
52365,-84.143196,-615.364563,0,0,0,0,0,nan,nan,nan,nan,nan
52366,-43.493782,-649.42218,0,0,0,0,0,nan,nan,55,45,0
52367,0.0,-682.930481,0,0,1,0,0,nan,nan,nan,nan,nan
52368,0.0,-716.438782,0,0,0,0,0,nan,nan,nan,nan,nan
52369,0.0,-745.552551,0,0,0,0,0,nan,nan,nan,nan,nan
52370,0.0,-769.722473,0,0,0,0,0,nan,nan,nan,nan,nan
52371,0.0,-785.103333,0,0,0,0,0,nan,nan,nan,nan,nan
52372,0.0,-796.089661,0,0,0,0,0,nan,nan,nan,nan,nan
52373,0.0,-805.977356,0,0,0,0,0,nan,nan,nan,nan,nan
52374,0.0,-807.075989,0,0,0,0,0,nan,nan,nan,nan,nan
